,0.08333333333333333,0.16666666666666666,1,2
379,671.5851415383561,742.148748272996,1181.404486740029,1489.6040584585662
380,670.7678105878888,741.4367023367722,1180.9448132357304,1489.2421856797741
381,669.9509664587267,740.7250997805215,1180.485348881122,1488.8804518995144
382,669.1346097664887,740.0139407440208,1180.026093578379,1488.518857042388
383,668.3187411256677,739.3032253663234,1179.5670472294657,1488.1574010322402
384,667.5033611496053,738.5929537856543,1179.1082097366327,1487.796083793225
385,666.6884704505048,737.8831261394832,1178.6495810020224,1487.4349052500334
386,665.874069639412,737.1737425645345,1178.1911609281672,1487.0738653266485
387,665.0601593262288,736.4648031967504,1177.7329494169808,1486.7129639476211
388,664.2467401196784,735.7563081712874,1177.2749463709695,1486.3522010374948
389,663.4338126273476,735.0482576225611,1176.8171516923192,1485.9915765209075
